# This file is generated on 02-Oct-2023 at 12:27:51 and contains for each site, each satellite, frequency:
# att_rain = attenuation due to rain (dB); hr = mean rain height above sea level (km); R001 = Rain rate for 0.01 percente time of average year; k = k factor for rain attenuation; alpha = alpha factor for rain attenuation.
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Louvain-la-Neuve (Lat = 5.0670e+01 deg, Lon = 4.6100e+00 deg, Alt = 1.6000e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), hr (km), R001 (mm/h), k, alpha, att_rain (dB)
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 8.2258e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.1514e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.6612e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.9149e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.5725e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.8852e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.1859e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.5793e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0277e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.5745e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.2292e+01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.2873e+00
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.7813e+00
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.1085e+00
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.4981e+00
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.3656e+00
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.6102e+00
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.1128e+00
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 8.3265e-01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.7278e-01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.8949e-01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.0334e-01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.2856e-01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.7896e-01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.4559e-01
1, 1, 1.9700e+01, 5.0000e+00, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3318e-01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.7963e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.9783e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.8780e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.3390e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.0942e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.6076e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.1186e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.6999e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3238e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.0185e+01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.8851e+00
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.9042e+00
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.2704e+00
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.1911e+00
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.1629e+00
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.4482e+00
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.7656e-01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.6918e-01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.9746e-01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.3945e-01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.2898e-01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.7743e-01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3294e-01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.0360e-01
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 8.3958e-02
1, 2, 1.9700e+01, 1.0000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.6671e-02
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.7075e+01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.0140e+01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.0970e+01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.6536e+01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.4533e+01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0573e+01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.6624e+01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3268e+01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.0275e+01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.8619e+00
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.0561e+00
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.5105e+00
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.2441e+00
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.4126e+00
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.6253e+00
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.0818e+00
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.2546e-01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.9459e-01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.6626e-01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.4873e-01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.6698e-01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.2901e-01
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.6338e-02
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.4864e-02
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.0528e-02
1, 3, 1.9700e+01, 1.5000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.5219e-02
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.0698e+01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.4527e+01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.6462e+01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.2595e+01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0856e+01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.7429e+01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.4030e+01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.1156e+01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 8.6051e+00
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.5593e+00
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.0351e+00
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.7361e+00
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.6765e+00
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.9838e+00
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3308e+00
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 8.8208e-01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.8925e-01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.0030e-01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.9564e-01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0010e-01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3389e-01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.0322e-01
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.6901e-02
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.9643e-02
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.8143e-02
1, 4, 1.9700e+01, 2.0000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.3890e-02
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.6483e+01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.0834e+01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.3513e+01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0025e+01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.8461e+01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.5388e+01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.2352e+01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.7939e+00
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.5322e+00
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.7250e+00
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.3831e+00
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.2432e+00
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.3166e+00
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.7127e+00
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.1453e+00
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.5674e-01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.0405e-01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.4151e-01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.5171e-01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.6993e-01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.1342e-01
1, 5, 1.9700e+01, 2.5000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 8.7302e-02
